pubkey,nchannels,capacity,base,rate,alias
031a185c0ae7dbf2ef47e0983d3e40ed44a188ab03455062263d87625ce23b6384,2,354985,1,0.01,031a185c0ae7dbf2ef47
031a3f0b1f0fe1bfe1d6c6e319d13188f000848f8c1acd9e30e07bfeff22224cfe,1,100000,1,1,eclair
031a5b68b9ce7b9db5cf3ceeae69626cdd5b25eec35de4b2ca85c8ac245fbb0e87,23,46304106,1,0.01,TOBG-LnBigHub
031a5c57ada7c8e6d2bccfedb62e62d5bc8a6a030e3aae064ee1c322209689649c,1,103163,1,0.1,
031a62ba399b56de86bb2f049d628a682a06ddf759e63743e2b2123c2144b48ddb,3,326845,1,0.01,Treehouse
031a714070931a35552bd42244d0f85b94b1b641416fc1da1399ce7b7b7f16c9e2,1,57300,1,0.1,
031a716a65057123b3cf03555e1b074e68806a391ac824c48c30fc187879da2dd3,5,500545,1,0.01,Honeybadger888
031aab6bcb92800b101fe0d02a10d78fb99bcb5f84907c7ce725df0e1607a8f390,3,13200000,1,0.01,LNGames.io
031ab26c31d74d0b4987f7c192b115425c404c53a0bd51085aa7e69975df009ea2,2,287042,1,0.01,
031ab26d7df51f90e87153151e1ca54229ca398965341d5fb5f6dfd629d0386e71,2,791035,0.001,0.01,motoko⚡
031ad40e94278c0f90284831a4335cf59d17e5de12c249e7ecb3c2a4901fc435b1,1,1100,1,0.1,light.wholepools.com
031add32c81f8b56790315f404db03d62b67c3fe081fba5aecde6b75fd98ca47fb,4,678359,1,0.01,031add32c81f8b567903
031b0f156ec8ff59e5d3219f4a2293251a8e0094c1181889cbf04c233178dcbf95,40,117625714,1,0.01,ln.Bacon
031b6ba6271514bd30202ba007a1d2ef2e2106aaa5774183c570137251687407dc,9,5095248,1,0.01,031b6ba6271514bd3020
031b71cbad0cb4e22141e45f16c83c332f755e1ba6819597ab943574010b18bcad,4,913502,1,0.01,mrbox-channelfun
031b8ac75e4b4cbfc292df1db65f407dc04d9281168b7f9f311b32ee6a0bb3651d,1,60000,1,0.01,031b8ac75e4b4cbfc292
031b8d80403bdf6486e2995811528419c59a5bcbf98325f8e9b22888c3be5a863c,6,580424,1,0.01,just_happy_to_be_here
031b9abc330d6d798ff840a9c107cd4bc6c615273b86f6ff7ba4bdb259cc56e012,6,600000,1,0.01,Citadel
031ba80215229f8193eaa25557e8f92537ae12afd05f8856e6bc88fd2386e3ee78,2,912000,1,0.01,OnER.btc.LN
031bb1ec94cae4adcaa642270dcef2e487e2418568919c29200118ca56d7f000a4,6,15164737,1,0.01,$@kirk
031be0f6a76ec0425f4981be6e34717f9c3dfa402ac2ce949d114cbe54207463fa,1,10000000,1,0.01,
031bf7d48d3543785f8e4ddf13a0f1c828de024d64f04bfb0e1b9221c7d9919c8a,5,1757684,1,0.01,sparkness
031c0ebb43b96dc3a2faec637876cb098244a234d604ddb8d415410bc20f54b443,1,76724,1,0.01,
031c1666c5272e57582b721eba80a579879900563ee5472165de8da4b4ff155ef6,6,7015000,0.2587312900926586,0.01,031c1666c5272e57582b
031c66595df418e0bef1cdbeea1647afec1cdb025a884978c72c61b48913e619fd,2,350000,1,0.01,Raspiblitz
031cb0d64c7344789962a012bfb3767ba59dbeb7179be205e857759fd599723cab,1,60000,1,0.01,031cb0d64c7344789962
031cda3f17935426a26bdc02955d081b76a3a02874822f86cecb71d778c4cff5e9,4,233166,1,0.01,ytm.ltd
031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,324,1905977237,0.00526143943764214,2.930131623497453,LNBIG.com [lnd-05]
031d16609fa6b43363877706d59dc477aa2d5beebf67b54bc371ee07233b87e978,2,1510000,1,0.01,031d16609fa6b4336387
031d194075b6b66e2bb0921cf7e4b8601f59d7152620b5299b04b3b18b12f12afb,1,250000,1,0.01,031d194075b6b66e2bb0
031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,53,77428475,0.24914565345630274,0.01,Berlin
031d2bbc75802689312220a017c6b51fa246efc59c7aa9355f6f7395038ffb4d6a,36,64538810,0.001,0.01,BlackPearl
031d2c90cfdf00481150f32f0fbb87e99b066c428a5944b2bc7121f65a72bcfbf2,2,395196,1,0.01,031d2c90cfdf00481150
031d6a04c2f9c3863c2c920ef18d979165d3dca0b05ceb80670787006c63e0a3a3,2,6040000,1,0.01,
031d8acf7e5087ed15be27e02b022a356d3e2b2f2161d384bde8ed7d12b819dd1d,13,4170622,1,0.01,Rochester
031d96320ae2ef9673e889b71191ebb51624050a4bfe8d1795adac79b1d482dc9c,1,200000,1,0.01,IR-Node-Launcher
031dc3559e4da721ce3651e42673ad545c57f4db8389b7f50708c9cf0e3790dba2,2,70000,1,0.01,BTCisBEST
031dc68b4917144e6b3425672514a7270f31c26f90056fff520e4f616517ea0803,4,5962118,1,0.01,Light
031dd05b132fcca906701d2544aa23d60bace06e86e326575ba2c53071a2fc11c5,3,1211417,1,0.01,ifaxx
031de60d9f2aa1356f43a3452197d48a0987ae57b1ab8bc08c196d1348050c3090,9,8396407,1,0.01,Windsor
031e03d3a7caf461e8eecd43c8bee518f1ff79ae0ef2ef05b6c0f0f524708bfa72,5,1864789,1,0.01,Skynet | Brazil/SP Branch
031e201ac7f43092a541f6ce31ef33673ce6b19df05497084cc29d051afc131172,5,2333890,1,0.01,botanic
031e2f1f069072d8013a53a8dbc4a32051c194bddc9ce86cc1a308fc62eac13964,5,5807152,1,0.01,Yasser
031e40f1f785edd99c7f20aeee19c6242502a9a7b0a4369eaaaf050b56fcde1228,2,6000000,1,0.01,031e40f1f785edd99c7f
031e47777e35627e1018bc886ee24f81633a54527cfce24df0183a8fee7b3a24ef,34,52555856,1,0.01,skyrus.net
031e6bcf3f041ef9e4a303b1b514050ec1084188d73623017dbad3c62d2ef37852,1,200000,1,0.01,emtl79
031e75dac0437ef4bf4e36c810b8cf572adffb9bf692f9a1fb1dbc80f9c7615e4a,1,600000,1,0.01,eeccBlitz
031e8ecac5ab51f7b4524ba9660b649f1eb2274c8d83004956a0c2781f28a700dc,5,3837520,1,0.01,
031e8f3e16f06f78249497161f23fa50b3218c7a15c895149459942836ffc53f6c,3,3900000,1,0.1,Rav3n_PL
031ee8c677ba1bc0cdbbb47d0b1a734614a8206e273723998c0ef1d22fada7af72,1,60000,1,0.01,
031f5a021c810e3e30c10f9da8720e02eaab9b27c47fc52b3673d064a389c0ff7e,1,185400,1,0.01,
031f624a7f0ce33a654e3c84085155e0e990da44380554350325e4b16927af1606,6,440349,1,0.01,IstieMovile
031f751bd251f6682dea57eac04275a1d8e2abc5f91b8fa929f8730bc292d56536,11,38505235,1,0.01,Guru-LN-Node
031fa545dec9d33305e5a0777ae802741ccc0c4f1703451ea455b315764608e261,20,37900000,1,0.01,lnlaa.com
031fa8626233fd041d4a391ec89c4f31f31f0c6da7bef9ffb17057a4fb521e81c5,2,5180000,1,0.01,burgerbitz
031fb9465aed01e88832e007a15f4d3d91516376b5bf0e1054f61147d1e31d38b0,14,8296609,0.296,0.05,DRFRESH
031fdb66f0f182988c00ebb7a3df844410b89bb01daf2c1872b2eed9bc497b08aa,1,500000,1,0.01,
031feee8045899c658eec2b6f2f6da6e4bdd7baabdc61bdc017761577342fbd011,1,2000,0,0.01,@MDrollette
031ff2a08e6ada312980fc0cc4bbe380bc4c28bdd0fd76f4ca2753c47c91c61bed,17,33319846,1,0.01,031ff2a08e6ada312980
03205b045b0126c0d3fb826a38b9befc4babf51689544908c704d8e51fdec75ffb,90,178378631,0.5424558449492753,0.09235794790913043,BergenLNDcraeful
032060a40a94dc7b848d02314e4ccebe20f451dc87f28c1ed685caa58bfcc3989a,36,54366009,1,0.01,knifefight
032068aaa2e220a26bdeab7d416bb37efa60b0d6c81247736a3de199b96a2b668e,1,360232,1,0.01,roam314b1
0320a504eda3dcc99df461ee7e4a15224ac0f6caf35a9d35f333371dc69e4316db,4,400000,1,1,southern cross
0320f39b4b8e840041a2366d3ee8a6dea6e5d2b2762e8d1f06c5fccdadf45af008,23,24853197,0.2448505799877577,0.026781098222494273,broemelbu.de
03212d9093161e918dfd52862abeaed653ce58e8ee6524d46e5741f35bce1b9d50,2,200000,1,0.01,RFnode
032136beedc57bf63030d5baaea1b9eb53df9cb743dde4e6c1a42d0e6660b1bce5,1,670000,1,0.01,litenode
032141f975ad213fdd83e03abf7493f9ae5074ae9d5d3ce24227ad58aa5297cf0c,1,597538,1,0.01,DarleneLightning
032154b2cb4d775459f918b838149b17907dd4d8c6457ab32f55e17fa06785bfb0,6,2500000,1,0.01,ln.a42.io
032170f8263f41e5befe2dfb8e96fbe1d7abf4179fb343ade9b9ec943d53a4198e,1,176716,1,0.1,
0321cabcb94b40bd892bf3d3d1b3bb2f9df4781b0b11508150887263930d423067,1,100001,1,0.1,FatDragon_China⚡
0321dc9f59b80a631f3cdca88a87af413f7c9519d8e15340ce875be311d2ae584b,3,2800000,1,0.01,Thunderbox01
0322348f83568016157484fca46c6808cb230233f322c736363d49fd9ca991f3c8,1,450000,1,0.01,BruceWayne
032241f9ccb929f38d3ebe3bfd83bdab0484218ca967580de624a4cdf53a45259f,2,40000,1,0.01,Henny
032246096fcfbc787bdb826bbe5ed7c5edc2516ba5cc96728944a6e386655b3283,9,135252475,1,0.01,kulning
032253503ca9097a0d1727abdfcf7da9ee41d759f780ded33b3b981a7ef7dedd03,1,400000,1,0.01,StPauliNode
032260c3b64b471b7eb0630b4af5d07ca94ff4e759573cbbe1bfb25845c375ed6e,4,9500000,0.001,0,lncm-dm-1
032271efcb35188ef00e3f28469a2bb18b50a5f2f325bd130bdac341af24e9b5f0,45,75118859,1,0.01,BitBargain.co.uk
03229d475210f701c815800f4c3ec35949ebd4fec50c32132a6094ef4dd77a24cc,2,347772,1,0.01,movelikethis
0322d40e2aeaf6fc43f621021cbed8dc1b6e63633c3b9eacba03ea4fcdc741f3fd,1,393588,1,0.1,
0322ea550e3949e31e07790bb97648e266326d0cb533dc2504c0d098377da6c410,13,15250000,1,0.01,Mercury
032325a68350e3b6888126faa51c6f8fda207168da525c60c3503b817f63f559ab,1,1500000,1,0.01,
03238a2390825bff5d987c3f6cd7a648969a524143d984e8b446f9695942bfbe21,10,44499998,1,0.01,Casa
03238e5f00ed7e8bc3ebddb7d18ca81d50c7f1f50a7158388d650f14514249c720,1,263481,1,0.01,
03238fb1ca6567a84f190fe7f661550581dec1340c44b7d56c12ce3435ec228d15,34,38036870,1,0.01,CosmicStars
0323c9a99f61f07f2a0037ea677c2676b1215de53cf7c39ad06c09afa73d4642de,1,3250490,1,0.01,berberechu
0323ce019edfbfb525f2b19d3424c1184182c80cc78279cc3ad5321214d5af5637,2,60000,1,0.01,SkynetLightning
0323dc28882912541f2f0c045c42a101f808e7f8055af622c02fc0b8c22051af54,1,60000,1,0.01,
032434517e28f7b51665a525d5e11fa493bd4e30a59883b8156c2be4085f4aaf70,79,241572491,0.9987588280488444,0.01,Sagittarius A*
032434b430441d26d8074424326078a9fff167e4577e576eb4405f8f67cbe3a2e4,4,300000,1,0.01,032434b430441d26d807
03244aa672f25d1c2ba7879a3ab87757727872698bf79c436f8435bd11e45a50bb,2,290424,1,0.01,NodeBoi
03246019d87a64183c831317e4fce4991d85f16863742fdc6dbe34a28acd118c39,1,50000,1,0.01,03246019d87a64183c83
03248115007084fa39f54ad2e649735c8bc94722fd0039a8569a194a62e3ed5a71,24,2163681,1,0.01,Sparrow
03248aa461ccddda04e30dda8ec94f0c70bdc12ca2494dd91d0e11e396954b1ba7,1,150000,1,0.01,LND_MZUNGU
032495054cf08febfa82121d210ac14e68295ebf0f318d5be33889927b89e01847,1,600000,1,0.01,Salieri
0324957a5ab4f045fc02a492eb7a3ff375a4bcec059a6a31cdb6360a5aab7c53e0,19,40449225,1,0.01,Cryptoleone
0324d8f66feaf3e003a12366502f509834ee355485d63d7d50514bad82f3389013,2,1989197,1,0.01,WenMewn
0324f10cb994d70329ffbe9482478ffbb22246be593ce8aed81b2ef4edd528809a,1,39312,1,0.01,NightFury
0324f36b5763a87b89bed8043bc74400ee276e3b61d50a68d0673be636e289c046,1,300000,1,0.01,WhoIsJohnGalt
0324f9a56a8272ff691994918692cfb9a5d77d1ca534559bc0720571aec491e5dc,4,5357952,1,0.01,Ulysseus
03255936a5525f83e683a6458a71b742378856973ffc8261a597a2e486193a16c0,3,1254265,1,0.01,Lyra
03255e78098f6bf266fbd9a72a6c2777e8d006f5cd3767212f34182d285e47faac,7,8000000,0.001,0.01,Noderunner [NODL]
032569bb9504f24ad4684fee59223d39f3adb1f846cdd8a0aeaae3f56e2525dda8,28,24828042,1,0.01,karpfen
03258d92a6ebc559914b2f2186793ce5e6a44edce22c59a4d91a033ddcf3dc479d,10,1749930,0.001,0.01,Major Arcana
0325ad1acd887b7b4ee433d16553c2aa71d5e355bc330908f712700d0fbbf06ec7,1,100000,1,0.01,0325ad1acd887b7b4ee4
0325b1fc186ffa68c0c9735991bd98275522c31124a373f152dbe77da359226c09,11,31083100,1,0.01,TORi-Ammous
0325be312a5da25ce1523186b33759a6bc33da4677cf08e3577e8eb6083aaea25f,5,422194,1,0.01,TueThink-2
0325d3075b0ee0a3630d623d0fcc6ca5cdc0bdcdaf6e6e813e1be02b4e5e246ce2,7,2015933,0.001,0.01,MysticalMoose[LND]
0325dd85eb6787c4905379f8a2e879e4bdd54c8c2b656d1243d7587b2a3059a0e8,38,186416367,1,0.01,0325dd85eb6787c49053
0325ee6e037c9a62a927597e3687e90b671365618a4998f17af7265eead92251e8,1,367288,1,0.01,
03260b2b1365ae3b6dd889e3a0964ca070b537d466d97a245a7a999183540a39cc,10,7933222,1,0.01,extradigits
03263609b99e435eca4e5c0c71ffd56286143c74d600b8dd7de170b60496e049d8,1,54657,1,0.01,hodlonaut
032658fa3a01177b381618af9a5b92f95d90b801752ef1a43f88b81b192f891bdb,1,40000,1,0.01,032658fa3a01177b3816
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,394,2467730290,0.010354676801410093,3.2805160992695033,LNBIG.com [lnd-03]
032697927de68bfcb04090ffc8e2c1ae110e99f819f68001500e860d9d8488701d,1,500000,1,0.01,Noded and Afraid
03269b54b09982981f919e8d03b958b52c4248b589d420b9d1052c9d7dd59cbd24,1,250000,1,0.01,SanFranciscoFog [nodl]
0326be26e6dea6954e23cae55ee72f5387e71b8c4ea7f7f888c57dada085756f0a,2,1507699,1,0.1,HAPPYTOLL
0326f1d06748f019ecd98484eb23ba7367b1361e0ee6e38234d73afcc976dfdb3d,21,20073902,1,0.01,lnd.ignios.net
0326f85da281718902e1df947fc0eb5b22aa14ab501f85106611a048e78a87db86,1,260000,1,0.01,
0326f9512e91f422d72c0dddfdab3091affcad96e45f81bf375875936672809639,2,1493769,1,0.01,0326f9512e91f422d72c
032700e0e1f40172847e79e47a044bbb01147d25721cffa274c65d9b2d8994dd21,1,250000,1,0.01,Mediastad Mainnet
032703b35b8c5231bb6a7212371aa9ff4c56741e24434a8862f7680b50a4e4d2e9,3,2161060,1,0.01,gah6Ahf4vo
0327049d8d63f0c40193cdf3afc61817c8647808a4e482de0716fcef74e6d92ebf,174,255924025,0.8445306272945653,0.01,https://diddyinc.com/
0327336968abfe97fc18cb25906cd90dd94c04a7073820426f4731e5781c16b838,1,60000,1,0.01,
03274b3e777338d58de8c8e121cec92182758990bf73d6ce6cbb2c098e0b46e4b6,1,4294967,1,0.01,03274b3e777338d58de8
0327e003e3c742db9a77f436e672bd42bd4a302ec0f92f0486c4fe09143bcfb0b9,70,359130743,1,0.01,VersionNegativeOne
0327e3eed87c374b43d874459f7814580f3bf3d7fc2a26de2312ccd8f8306ed6c2,3,70000,1,0.1,BillyBob
032827c9341157c18180fa6fe8262458f0a2d73930e5114b99a72ef5414872a1d4,5,5703402,1.9378753242363067,0.47424828549697184,ln1.ravennode
03285f35ce6b08dac955cf5da9cee1cac59b0ef1e81aba56404cbcf1bd24ec5ca3,4,5850000,1,0.01,bitcoinization
03286b7d87c5df90f2656b8292de3b9297bcfb1d8a2c3db8529fbf13c1fa542bdb,4,360000,1,1,LNNC01
032887d3564183798a3c56f130050fc950dd3448088ed311c779b64b409d187aef,3,751891,1,0.01,BTCMax
032895e3187c376c65c143cad3660a8b43ef607d1dc6029573a24de15a91810357,23,16351170,1,0.01,SchneeFlocke
0328d990a65ee0d2c211375ebc8f26ecd48cbfb0e41346da9f5d49861c1dc2130c,1,650000,1,0.01,ln01.badgerlabs.io
0328f5c41ee52186121c18067d5dc6b87acad154a7a862072737fe5763f8e3add5,26,102654943,0.07791873792185536,0.05,ShepSoft
03290e05131a0bc632d4fb7870aabc0e6d809451d2fd07286bed5385e1e1fef2b8,4,7406858,1,0.01,Blueberry
0329172c0138ab2a89a0b539f6ab705f6445b5fa3965c8423fbeeb3fff0d12382d,2,850000,1,0.01,
03291f40c17ef80f6a63c7d40f960d59e1e6b247ac2214e766c5abd71ec45bb9ed,1,347193,1,0.01,R3ZeusNode [LND]
032925faba461d86f51c2e019fce9f8929795bf974b5114a73b5c8ad263d6a2c5e,2,199772,0.9008870111927597,0.01,
03293e6a3fd213e80726a6547fed13a9ece9f32961d2a8cc1aa4e58b8c933f607d,2,2225000,1,0.01,LightningMcGeek
03294325ad9a6c76905961eec15d409c2f15bf6d96def732e2ec6fb51f54e3ce50,2,2509787,1,0.01,BitcoinForHumans nodl [LND]
03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,176,439751919,0.8487921936731787,0.01,moneni.com
03297fd04fa076dad3ef95db361e710c388dc916bb7a1fcc64db4fe200221d3f2f,4,10140000,1,0.01,mwmdev
0329a9c5cea487af9eb0209f4bdc5009aeeeb02730d5594488a97c931e726e0e11,12,6373902,1,0.01,cryptobear
0329c217855b149cbb227c1de1e2b4753866f64648f17b4e1040bc9d8ccb45fe26,2,40000,1,0.01,
0329f571916da01f76049a6d9a019e31e48746f03d7536531c7c069d6d3846924e,1,500000,1,1,GBBT1
032a57d7e327f5be21d4fdc12b171b49a75a19b34af428699a7dcc06a9889ffccb,26,70220919,1,0.01,XUAN@Shanghai
032a65fc24a44ba4334fe69ef9bbc07e299e5be956e4332347649312bebd51a82e,10,6350012,1,0.01,mas
032a687f12cc5e3a050ac05c37f8f924d7769b2851ab31e9e528ffdf417419dab4,1,480000,1,0.01,
032a9cce9f5497434395d0db6eac0f2769525a26d0d67b08832e87cc9c00f23ea6,10,902330,1,0.01,032a9cce9f5497434395
032abbec49e2f9bc8b2ead9e3fd49d40ba1a3c8f51a5a959b65b056ed6d55acf53,3,940000,1,0.01,masteringlightning.com
032ac5c7cad2f7990829ae2bef8420ce683be48cdf1084d689a3e9fd9b08a01073,2,422121,1,0.01,BitcoinNode
032b1cda51d110342b02905ba2da1aee54d24dd1f32e6401ffc41c7af9eb5bf75b,6,3839316,1,0.01,ConeyCroft
032b2b3f4abda9677bb9563e226c068d3a2456fb8b036635a81c9bcaa1671d1ada,1,125000,1,0.01,KRYPTO.KOELN
032b2bee19fb0c5a58fb7310af09b64c301bb2a19e3226a53877e3f68ad6bd048f,2,1600000,1,0.01,gva1
032b31feacb6d645c9a83a015d2b52d549205ef515ddea9f0a6b8a4a657eefec3a,4,20177215,1,0.1,CoinMall.com
032b49a22edf35ad8a81d66313a73917907dc27970199d85c0a71d6aeaa21748d1,1,1070000,1,0.01,Amora[UK01]
032b54238564eb71608472d5e455885ad6d093748ddb070e132f84e37ee092ff0e,4,170994,1,0.01,tezwhale.com
032b616347834d6416d7b64d81fb87e9cd54b2965456c2afc30bdf177b33892311,1,20000,1,0.01,MysteryScienceTheater
032b76d18c33d8b6af7b4d93d666bdc876b44ccdd4f5d3870f4e1550bfb0f9e142,8,7200000,1,0.01,FullTimeBitcoin
032b851aa5c18e767976fc17419c9caa74d9cea40989e300ab9eab24cc375310af,1,57191,1,0.01,
032b888be6b714468e9876b50b7aedbc9ce87c561b455a364a59b94ea2f98a81a7,2,563547,1,0.01,
032b98bbdd48ca00300a627355900521c9302e6df363186a74e43213bcd3f781b2,1,300000,1,0.1,EBLM J0555-57Ab
032bea84b9765a1548c58dc018a7f35e5481b76318d8c432f56075163ede6ca3f7,1,1000000,1,0.1,mooncake
032c009f90426e959742801c2dd5f2b47677cd09a81bb41badf4700a1ad5e8025b,1,60000,1,0.01,032c009f90426e959742
032c01c7ddcbd4f7ee8da1f78ab71d6ce7f454d6bfd0a81f03ed36506ba7477b53,8,386496,1,0.01,BitCoPay
032c0301a501d3dd843c7643bc84ae4fd238101748b9904ca8f35c159c2a3a9f81,1,320000,2,1,
032c0db1094579ff83ee591b90e1212ec56d5cdc18cb43c9e7c1f2b03af0d805cb,3,4250000,1,0.01,CryptoStoic
032c14422d357563741742d46095785c76e7094d144a9dc8e15f19f929f3678d2f,2,1125000,1,0.01,chtest
032c17323caa51269b5124cf07a0c03772587ad8199e692cc3aae8397454367d34,16,95634363,0,0,Sparkswap
032c4b954f0f171b694b5e8e8323589e54196b48cf2efc27692513a360cb11d76f,57,68397386,1,0.01,nute.net
032c6b30d84a7fe254537ec1c00f18775fc6dd1d1de1e305b5a980a4c0d6a8e35d,10,95827561,1,0.01,its-a-me-a-mario
032c8060fc2b045b1bec6aa7b69b50c62740d5abd974ec75c89bef59ccd342ad98,5,5000000,1,0.01,
032c82bb75b2c16d914aea38676d24ff5e5900289baea91276d0d4d1ce2d92897a,1,258837,1,0.01,032c82bb75b2c16d914a
032c9bab7bf5c3b17ad231c617315890861227a802b422c62422cf03bf4f089a0c,141,65327012,1,0.01,BTC_&_Beyond
032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,206,329730677,0.10492503966199057,1.1,glr.com.py
032ccdb7690173137e692db603c20a6ba3230b8ec82e67cb52dc6f4fb1f34bf004,1,1000000,1,0.01,032ccdb7690173137e69
032cd82afd905844ba456973033e91e129535953de32c150a1dbd6b2c605b3c233,9,2909300,1,0.01,RoninGaijin_Mifune-CASA
032cf0508e869064f1779a9f8df23d5081ffb5b183d57ce8e9558efde4fb01610c,1,200000,1,0.01,RWD
032d4baebebfdeab7a2ecef2fbe109cbef10de95f05aa54090fdb687789547dbf5,155,72722952,0.9995840102860512,0.01,CONNECT_WITH_ME
032d4d8c72964136d1598be9f84f773201da1b5964bf5a19df6d6138e80d1d97c8,1,300000,1,0.1,
032d5836c78b5f0858487eb4b177231ce644b8f2de5222fb235bceaf0c4c33b8ac,1,60000,1,0.01,032d5836c78b5f085848
032dad677072b8f503726df872b279c1e78c9197498eda53d9e3e8af0f8f561b32,5,1697235,1,0.01,LN_CNS
032dcfbba1e056c4ec7b04a84e75b2e9d792473685718b534245dc58d9878983cd,15,23228716,0.9713067997387371,0.01,HoernchenLnd
032ddfabe2e51cf3d046d9837bb5f522297d6c63b540d4453c4ae4a16393fcb52e,1,60000,1,0.01,032ddfabe2e51cf3d046
032de549c153a4e125f37c3faf1bf2c02c70b40df23c7a51635078acb12d999557,50,62386999,0.006138346228194115,0.01,Mr_Man[LND]
032e000d7927b0d78f7ce4285b7c8e4db97300fb55f2833173d7c28289abbed5bf,2,3801512,1,0.1,BITCOINKOCU
032e04b67641c00444af1d83145c0b63bac8316a6afb8fec0f87938295ed8bb129,11,10225000,0.5,0.01,TheLND.com
032e143016ef7acc6094c12b88655b555d68a974b1b49c8612a1bad46a20732c4b,11,1029001,1,0.01,mbaril010
032e5717e09b291ccbd18dcece1a3eb9ef95946534591f2aabedd5739a8190a413,11,505557,1,0.01,032e5717e09b291ccbd1
032e8fe14f246dd0733dfa23ae51b47c13de33533b52edaabd9046a63a153aef32,5,8260000,1,0.01,Democracy
032eb454d7bdbbe50796f2316ea95b67fed6cd6ecca3d199cfb856dc26601bcbb1,1,6923798,1,0.01,rasplnd
032eb5d7ebd31bcaa7c088b9336a947cc953f1a5a55547b2a432c99f021f31a1c7,1,333333,1,0.1,
032ebdae3314f072acd70e66e18572e6ba27f96918009369585e7cdcf36af3cf9e,22,29969524,0.00005387900054735604,0.1,Joltfun.com Game Shop (CLN2)
032ed16eb9bec4084b7bec502d105283c7145957221ceb2193817f46349aa0de62,2,1900000,1,0.01,jgett-underground-bunker2
032edff972dd2bfe52c265ee89def1308b0b46fc8128ce4f6e768db793457e19f8,3,2060000,1,10.29611650485437,Galaxy
032ee599ed949fd4e0e639fd17f75a641b27843fb3b983d0e144ac958b9996713d,5,11744000,1,0.01,HwindLN
032ee8428ff4c072975fa6af8787121b5c0375c44d40cc675d47084684df36aa2b,4,1586644,1,0.01,Arisbe
032ef9f0c20e9b0a5fb5d7c7c0f364b197c6ad9b9ec4ab22f4145fe0336c0d6d92,1,50000,1,1,
032effb9c06c8570eeae4f3c51eaea64a2bfe7da4c879b4bdc7b43862fafb16974,3,699908,1,0.01,Dammain
032f2cca9b3a5aa809b07aa153ae14f7fd5024fa4959b64b29953eb08443648354,1,200000,0.001,0.1,LIGHTNINGDEITY
032f3c9728004b8baf7424e18053fe029592a4c6457ddd672f615c22e4a14382fa,2,172552,1,0.1,SIYANA.IO
032f46d1e9a0c0db99cf788ddfd86d815be6e9d752af37f4cef5a13a5276af7004,10,12606432,1,0.01,GeldBoerse
032f65f12d290b3af6d62acf3dfe0c7c0bc3561fb8e6057d0aa81b227e8b79d2ac,9,29982735,1,0.1,BosstalgiaNode
032f9fd143e4e8f75733faae81c66796d4a28848a309fd2c9ba97b5ffb5a026b57,4,888126,1,0.01,
033017f63902c8179eb53c20d4584e96d722faaeae610e1bf08303a0a1d47dd1ea,1,60000,1,0.01,033017f63902c8179eb5
03301e633b25d769377bf75ce6b6ed2ec570270bc06c8c02bf33c5bd2aa47da098,14,52072034,1,0.1,mocacinno
033025e6701f5266d5c7d83859d032213708e50430c82602b8d02d152c91853811,17,29735203,0,0.006336217378438614,Bottle.li [Sam]
03302e1ebd6f52f2d0a45c34179e4fc94a7dedd8bd6d886e0470122841e91cf374,4,4400000,1,0.01,MiddleCoastDigitalCapital
033046b3094b66c838c715d2d6bdabbb1d9cbaac86fc88248bd6e6badfa05f16f2,4,9286778,1,0.01,bilbo
033069864893866a9c837324dbec2d5d2239313161f11f2662dbf7389fc388fcbd,2,1111708,0.01,0.01,
0330888c7f09c7318f1403a8b83ba465c4767bf3710bdafaece132072c23b2eda4,2,2000000,1,0.01,New-Guards
0330a5e4a4ceb9837b6701c09610b9fdeb49f8e3e56d2ffaae4cc4e93bf15431d8,7,22213856,1,0.01,hello_dummy
0330e0a4e314681b739cae329cf93d5f56469b256b46f834f599eafceb8b081be5,14,37980000,0.9275934702474986,0.01,Hyperdope.io
0330f0afe893e809d8790b26b40d9353f586ef0894d4ae704d06be24538c030457,37,175950650,1,0.01,CoinNinja.com
033102da71efc7e1260a5d7e1f8e5cc95f111fc71610b2a0b1e6d59c46b7d9f3dd,3,2648130,1,0.01,JMFM
03312ac3dddc8ddfd61186cd09f68e4fd0424494e10d7192eac74b756a63cede19,3,80000,1,0.01,cointrainer
0331354daa3a95c3f27a522805e440d16cb7244983ca2e837e26b1759e7b19e755,6,1063063,1,0.01,Zygote
033139b2c0347ea8fa784408ff37e253b7a2bc390e676ebb5502c6f9ffef00cd4d,1,60000,1,0.01,033139b2c0347ea8fa78
03313fba8ce0b0257d6cdc200c125be799a5dd17456e16e91c5eac7fde28ada59d,4,3464887,1,0.1,WEIRDYARD
0331506bb138f7ee92dbba1329257b1172a6cfc397cd81bc5f47ddefa77d7ec470,1,50000,1,0.01,
033155023f4248cc522d488bccabf265a1365760de7420d03c02ffb6d8931328ce,26,52430143,1,0.01,Singularity
033181a72d4d61c6f3138240d98994e9553726bc65c892e9fe7a7b728a54005a36,58,300671881,1,0.01,wavylabs
